Date,UPC,Brand,Description,Unit Price,Unit Cost,Regular Margin%,Units Sold,Distinct Trans. Count,TransbyCustomers,Department,SubDpto,Category
9/13/2024,76919740402,WISH FARMS,WISH FARMS STRAWBERRIES 16 oz,$6.99,$4.25,39.20%,46,40,14,PRODUCE,FRUTAS,STRAWBERRIES
9/13/2024,20523500000,,UVAS BLANCAS SIN SEMILLAS US lb,$3.59,$1.68,53.23%,46,50,27,PRODUCE,FRUTAS,UVAS
9/14/2024,20523300000,,UVAS ROJAS CHILE lb,$2.99,$2.02,32.50%,44,42,20,PRODUCE,FRUTAS,UVAS
9/11/2024,9582960412,WELCHS,WELCHS MANDARINAS 2 lb,$5.39,$3.42,36.47%,44,41,23,PRODUCE,FRUTAS,MANDARINAS
9/14/2024,76919740402,WISH FARMS,WISH FARMS STRAWBERRIES 16 oz,$6.99,$4.25,39.20%,44,38,20,PRODUCE,FRUTAS,STRAWBERRIES
9/14/2024,5231,,TORONJA ROSADA lb,$1.99,$1.25,37.19%,44,20,17,PRODUCE,FRUTAS,TORONJAS
9/16/2024,5126,,MANZANA GRANNY SMITH lb,$1.89,$1.19,37.09%,44,29,21,PRODUCE,FRUTAS,MANZANAS
9/13/2024,5126,,MANZANA GRANNY SMITH lb,$1.89,$1.19,37.09%,41,28,17,PRODUCE,FRUTAS,MANZANAS
9/16/2024,5182,,PERA VERDE lb,$1.29,$0.75,41.56%,40,28,19,PRODUCE,FRUTAS,PERAS
9/12/2024,6602200339,OCEAN SPRAY,OCEAN SPRAY UVAS BLANCAS SIN SEMILLAS 2 lb,$7.99,$4.50,43.68%,40,38,25,PRODUCE,FRUTAS,UVAS
9/17/2024,76919740402,WISH FARMS,WISH FARMS STRAWBERRIES 16 oz,$6.99,$4.25,39.20%,40,38,17,PRODUCE,FRUTAS,STRAWBERRIES
9/16/2024,20523500000,,UVAS BLANCAS SIN SEMILLAS US lb,$3.59,$1.68,53.23%,40,45,28,PRODUCE,FRUTAS,UVAS
9/12/2024,20523300000,,UVAS ROJAS CHILE lb,$2.99,$2.02,32.50%,40,41,26,PRODUCE,FRUTAS,UVAS
9/13/2024,5065,,CIRUELAS lb,$2.09,$2.13,-1.83%,40,39,27,PRODUCE,FRUTAS,CIRUELAS
9/12/2024,5065,,CIRUELAS lb,$2.09,$2.13,-1.83%,39,41,30,PRODUCE,FRUTAS,CIRUELAS
9/14/2024,5126,,MANZANA GRANNY SMITH lb,$1.89,$1.19,37.09%,39,30,22,PRODUCE,FRUTAS,MANZANAS
9/13/2024,3338330052,,PERA VERDE US 3 lb,$4.99,$3.08,38.21%,39,39,31,PRODUCE,FRUTAS,PERAS
9/17/2024,5120,,MANGO lb,$1.49,$0.87,41.83%,38,15,10,PRODUCE,FRUTAS,FRUTAS FRESCAS
9/17/2024,5182,,PERA VERDE lb,$1.29,$0.75,41.56%,38,28,15,PRODUCE,FRUTAS,PERAS
9/14/2024,20513100000,,MELON REBANADO PR lb,$0.99,$0.67,32.57%,37,27,20,PRODUCE,FRUTAS,MELON
9/13/2024,5134,,MELOCOTON lb,$2.49,$2.74,-9.91%,37,27,21,PRODUCE,FRUTAS,MELOCOTON
9/12/2024,3338330052,,PERA VERDE US 3 lb,$4.99,$3.08,38.21%,36,34,27,PRODUCE,FRUTAS,PERAS
9/17/2024,5124,,MANZANA GALA lb,$2.09,$1.48,29.43%,36,25,15,PRODUCE,FRUTAS,MANZANAS
9/14/2024,5182,,PERA VERDE lb,$1.29,$0.75,41.56%,35,24,16,PRODUCE,FRUTAS,PERAS
9/15/2024,5134,,MELOCOTON lb,$2.49,$2.74,-9.91%,35,16,8,PRODUCE,FRUTAS,MELOCOTON
9/13/2024,20523300000,,UVAS ROJAS CHILE lb,$2.99,$2.02,32.50%,35,35,20,PRODUCE,FRUTAS,UVAS
9/15/2024,5137,,CANTALOUPE MELON ud,$3.99,$1.66,58.28%,35,35,22,PRODUCE,FRUTAS,CANTALOUPE
9/16/2024,85398700467,,LIMONES VERDES 2 lb,$3.69,$2.07,43.81%,35,32,20,PRODUCE,FRUTAS,LIMONES
9/14/2024,5124,,MANZANA GALA lb,$2.09,$1.48,29.43%,35,24,13,PRODUCE,FRUTAS,MANZANAS
9/11/2024,5126,,MANZANA GRANNY SMITH lb,$1.89,$1.19,37.09%,35,26,20,PRODUCE,FRUTAS,MANZANAS
9/14/2024,20513800000,,MELON EN MITADES PR lb,$0.99,$0.80,19.70%,34,9,7,PRODUCE,FRUTAS,MELON
9/12/2024,5137,,CANTALOUPE MELON ud,$3.99,$1.66,58.28%,34,31,23,PRODUCE,FRUTAS,CANTALOUPE
9/14/2024,88828940186,,MANZANA ROJA 3 lb,$5.09,$3.32,34.87%,34,31,19,PRODUCE,FRUTAS,MANZANAS
9/14/2024,5366,,PINA CON CORONA lb,$0.89,$0.90,-1.12%,34,10,7,PRODUCE,FRUTAS,PINA
9/13/2024,5231,,TORONJA ROSADA lb,$1.99,$1.25,37.19%,34,16,8,PRODUCE,FRUTAS,TORONJAS
9/17/2024,5119,,CHINAS MANDARINAS lb,$2.99,$1.51,49.61%,33,28,21,PRODUCE,FRUTAS,MANDARINAS
9/16/2024,20523300000,,UVAS ROJAS CHILE lb,$2.99,$2.02,32.50%,33,35,22,PRODUCE,FRUTAS,UVAS
9/15/2024,5126,,MANZANA GRANNY SMITH lb,$1.89,$1.19,37.09%,32,22,12,PRODUCE,FRUTAS,MANZANAS
9/13/2024,5137,,CANTALOUPE MELON ud,$3.99,$1.66,58.28%,32,32,23,PRODUCE,FRUTAS,CANTALOUPE
9/16/2024,5137,,CANTALOUPE MELON ud,$3.99,$1.66,58.28%,32,30,20,PRODUCE,FRUTAS,CANTALOUPE
9/13/2024,9582921021,WELCHS,WELCHS UVAS BLANCAS SIN SEMILLAS 2 lb,$7.99,$4.31,46.03%,32,32,20,PRODUCE,FRUTAS,UVAS
9/15/2024,5124,,MANZANA GALA lb,$2.09,$1.48,29.43%,32,20,11,PRODUCE,FRUTAS,MANZANAS
9/16/2024,5178,,PERA BOSCO lb,$5.59,$2.21,60.42%,31,17,8,PRODUCE,FRUTAS,PERAS
9/16/2024,5366,,PINA CON CORONA lb,$0.89,$0.90,-1.12%,31,8,6,PRODUCE,FRUTAS,PINA
9/14/2024,5137,,CANTALOUPE MELON ud,$3.99,$1.66,58.28%,31,30,16,PRODUCE,FRUTAS,CANTALOUPE
9/14/2024,85398700467,,LIMONES VERDES 2 lb,$3.69,$2.07,43.81%,31,26,16,PRODUCE,FRUTAS,LIMONES
9/16/2024,88828940186,,MANZANA ROJA 3 lb,$5.09,$3.32,34.87%,31,30,26,PRODUCE,FRUTAS,MANZANAS
9/11/2024,5125,,MANZANA GOLDEN lb,$1.89,$1.32,30.40%,31,21,17,PRODUCE,FRUTAS,MANZANAS
9/14/2024,5194,,PINA SIN CORONA lb,$1.29,$0.54,58.26%,31,10,8,PRODUCE,FRUTAS,PINA
9/11/2024,5154,,NECTARINES lb,$2.29,$1.18,48.51%,30,24,16,PRODUCE,FRUTAS,NECTARINES
9/15/2024,20523300000,,UVAS ROJAS CHILE lb,$2.99,$2.02,32.50%,30,28,18,PRODUCE,FRUTAS,UVAS
9/12/2024,5126,,MANZANA GRANNY SMITH lb,$1.89,$1.19,37.09%,30,29,21,PRODUCE,FRUTAS,MANZANAS
9/14/2024,88828940077,JOY FULLY,JOY FULLY ORGANIC GALA APPLE 2 ud,$4.59,$2.80,38.96%,30,29,19,PRODUCE,FRUTAS,MANZANAS
9/15/2024,5129,,MANZANA ROJA lb,$1.49,$0.97,34.80%,30,25,16,PRODUCE,FRUTAS,MANZANAS
9/11/2024,5055,,CHINA NEBO lb,$2.29,$1.59,30.53%,30,15,10,PRODUCE,FRUTAS,CHINAS
9/16/2024,20513100000,,MELON REBANADO PR lb,$0.99,$0.67,32.57%,30,18,16,PRODUCE,FRUTAS,MELON
9/16/2024,5134,,MELOCOTON lb,$2.49,$2.74,-9.91%,29,23,15,PRODUCE,FRUTAS,MELOCOTON
9/16/2024,88828940077,JOY FULLY,JOY FULLY ORGANIC GALA APPLE 2 ud,$4.59,$2.80,38.96%,29,27,16,PRODUCE,FRUTAS,MANZANAS
9/11/2024,5134,,MELOCOTON lb,$2.49,$2.74,-9.91%,29,23,18,PRODUCE,FRUTAS,MELOCOTON
9/15/2024,5182,,PERA VERDE lb,$1.29,$0.75,41.56%,29,21,14,PRODUCE,FRUTAS,PERAS
9/13/2024,5124,,MANZANA GALA lb,$2.09,$1.48,29.43%,28,18,13,PRODUCE,FRUTAS,MANZANAS
9/15/2024,5065,,CIRUELAS lb,$2.09,$2.13,-1.83%,28,29,19,PRODUCE,FRUTAS,CIRUELAS
9/12/2024,76163520720,SUNBELLE,SUNBELLE VARI BERRIES 10 oz,$8.99,$6.38,29.09%,28,25,12,PRODUCE,FRUTAS,BLUEBERRIES
9/17/2024,7804671870398,CYL FRUITS,CYL FRUITS MANDARINE 3 lb,$7.99,$4.85,39.30%,28,27,20,PRODUCE,FRUTAS,MANDARINAS
9/13/2024,20513100000,,MELON REBANADO PR lb,$0.99,$0.67,32.57%,27,18,13,PRODUCE,FRUTAS,MELON
9/13/2024,5182,,PERA VERDE lb,$1.29,$0.75,41.56%,27,16,12,PRODUCE,FRUTAS,PERAS
9/14/2024,76163520720,SUNBELLE,SUNBELLE VARI BERRIES 10 oz,$8.99,$6.38,29.09%,27,25,14,PRODUCE,FRUTAS,BLUEBERRIES
9/12/2024,88828940186,,MANZANA ROJA 3 lb,$5.09,$3.32,34.87%,27,26,14,PRODUCE,FRUTAS,MANZANAS
9/13/2024,6602200339,OCEAN SPRAY,OCEAN SPRAY UVAS BLANCAS SIN SEMILLAS 2 lb,$7.99,$4.50,43.68%,26,26,21,PRODUCE,FRUTAS,UVAS
9/12/2024,5182,,PERA VERDE lb,$1.29,$0.75,41.56%,26,20,15,PRODUCE,FRUTAS,PERAS
9/12/2024,5231,,TORONJA ROSADA lb,$1.99,$1.25,37.19%,26,12,10,PRODUCE,FRUTAS,TORONJAS
9/14/2024,86001047892,FAMILY BLOSSOMS,FAMILY BLOSSOMS CHINA NEBO 3 lb,$8.79,$5.32,39.46%,25,26,14,PRODUCE,FRUTAS,CHINAS
9/17/2024,88828940107,,MANZANA GRANNY SMITH US 3 lb,$5.29,$3.77,28.78%,25,23,14,PRODUCE,FRUTAS,MANZANAS
9/14/2024,88828940114,JOYFULLY GROWN,JOYFULLY GROWN MANZANA GRANNY ORGANIC 2 lb,$5.99,$2.80,53.23%,25,24,17,PRODUCE,FRUTAS,PRODUCTO DE SHOPPER PRODUCE
9/11/2024,88828940186,,MANZANA ROJA 3 lb,$5.09,$3.32,34.87%,25,25,16,PRODUCE,FRUTAS,MANZANAS
9/12/2024,5134,,MELOCOTON lb,$2.49,$2.74,-9.91%,25,19,12,PRODUCE,FRUTAS,MELOCOTON
9/12/2024,5124,,MANZANA GALA lb,$2.09,$1.48,29.43%,24,18,14,PRODUCE,FRUTAS,MANZANAS
9/17/2024,5366,,PINA CON CORONA lb,$0.89,$0.90,-1.12%,24,5,3,PRODUCE,FRUTAS,PINA
9/15/2024,3338330052,,PERA VERDE US 3 lb,$4.99,$3.08,38.21%,24,24,18,PRODUCE,FRUTAS,PERAS
9/16/2024,7804671870398,CYL FRUITS,CYL FRUITS MANDARINE 3 lb,$7.99,$4.85,39.30%,24,22,11,PRODUCE,FRUTAS,MANDARINAS
9/15/2024,20523500000,,UVAS BLANCAS SIN SEMILLAS US lb,$3.59,$1.68,53.23%,24,29,15,PRODUCE,FRUTAS,UVAS
9/16/2024,5125,,MANZANA GOLDEN lb,$1.89,$1.32,30.40%,23,19,11,PRODUCE,FRUTAS,MANZANAS
9/15/2024,5125,,MANZANA GOLDEN lb,$1.89,$1.32,30.40%,23,17,10,PRODUCE,FRUTAS,MANZANAS
9/17/2024,5137,,CANTALOUPE MELON ud,$3.99,$1.66,58.28%,23,21,12,PRODUCE,FRUTAS,CANTALOUPE
9/11/2024,3338314626,OUTSPAN,OUTSPAN CHINA NEBO 3 lb,$7.99,$5.16,35.47%,23,22,8,PRODUCE,FRUTAS,CHINAS
9/11/2024,6602200339,OCEAN SPRAY,OCEAN SPRAY UVAS BLANCAS SIN SEMILLAS 2 lb,$7.99,$4.50,43.68%,23,21,10,PRODUCE,FRUTAS,UVAS
9/14/2024,60504946577,SUNKIST,SUNKIST TORONJA ROSADA US 3 lb,$5.99,$3.84,35.86%,23,21,15,PRODUCE,FRUTAS,TORONJAS
9/16/2024,88828940114,JOYFULLY GROWN,JOYFULLY GROWN MANZANA GRANNY ORGANIC 2 lb,$5.99,$2.80,53.23%,23,23,16,PRODUCE,FRUTAS,PRODUCTO DE SHOPPER PRODUCE
9/11/2024,5178,,PERA BOSCO lb,$5.59,$2.21,60.42%,23,18,11,PRODUCE,FRUTAS,PERAS
9/13/2024,5154,,NECTARINES lb,$2.29,$1.18,48.51%,23,17,13,PRODUCE,FRUTAS,NECTARINES
9/11/2024,20513800000,,MELON EN MITADES PR lb,$0.99,$0.80,19.70%,22,7,4,PRODUCE,FRUTAS,MELON
9/14/2024,5125,,MANZANA GOLDEN lb,$1.89,$1.32,30.40%,22,19,12,PRODUCE,FRUTAS,MANZANAS
9/12/2024,3338310409,MMM,MMM CHINAS MANDARINAS CHILE 3 lb,$7.99,$5.00,37.42%,22,21,17,PRODUCE,FRUTAS,MANDARINAS
9/15/2024,6602200339,OCEAN SPRAY,OCEAN SPRAY UVAS BLANCAS SIN SEMILLAS 2 lb,$7.99,$4.50,43.68%,22,20,14,PRODUCE,FRUTAS,UVAS
9/16/2024,76163520720,SUNBELLE,SUNBELLE VARI BERRIES 10 oz,$8.99,$6.38,29.09%,22,18,10,PRODUCE,FRUTAS,BLUEBERRIES
9/16/2024,88828940090,,MANZANA GOLDEN US 3 lb,$5.29,$3.67,30.58%,22,22,15,PRODUCE,FRUTAS,MANZANAS
9/11/2024,5231,,TORONJA ROSADA lb,$1.99,$1.25,37.19%,22,12,6,PRODUCE,FRUTAS,TORONJAS
9/12/2024,5178,,PERA BOSCO lb,$5.59,$2.21,60.42%,21,14,10,PRODUCE,FRUTAS,PERAS
9/11/2024,3338302771,,MANZANA GALA 3 lb,$4.99,$2.54,49.01%,21,20,12,PRODUCE,FRUTAS,MANZANAS
9/17/2024,3338314600,PREMIUM CITRUS,PREMIUM CITRUS MANDARINAS MARUECO 2 lb,$5.39,$3.67,31.97%,21,21,12,PRODUCE,FRUTAS,MANDARINAS
9/13/2024,60504946577,SUNKIST,SUNKIST TORONJA ROSADA US 3 lb,$5.99,$3.84,35.86%,21,21,15,PRODUCE,FRUTAS,TORONJAS
9/15/2024,88828940114,JOYFULLY GROWN,JOYFULLY GROWN MANZANA GRANNY ORGANIC 2 lb,$5.99,$2.80,53.23%,21,20,16,PRODUCE,FRUTAS,PRODUCTO DE SHOPPER PRODUCE
9/16/2024,5124,,MANZANA GALA lb,$2.09,$1.48,29.43%,21,16,7,PRODUCE,FRUTAS,MANZANAS
9/15/2024,5366,,PINA CON CORONA lb,$0.89,$0.90,-1.12%,21,4,3,PRODUCE,FRUTAS,PINA
9/11/2024,20523500000,,UVAS BLANCAS SIN SEMILLAS US lb,$3.59,$1.68,53.23%,20,22,11,PRODUCE,FRUTAS,UVAS
9/11/2024,60504946577,SUNKIST,SUNKIST TORONJA ROSADA US 3 lb,$5.99,$3.84,35.86%,20,19,13,PRODUCE,FRUTAS,TORONJAS
9/16/2024,71575610020,,BLACKBERRIES 6 oz,$5.99,$3.17,47.13%,20,16,8,PRODUCE,FRUTAS,BLACKBERRIES
9/17/2024,88828940186,,MANZANA ROJA 3 lb,$5.09,$3.32,34.87%,20,20,13,PRODUCE,FRUTAS,MANZANAS
9/17/2024,5134,,MELOCOTON lb,$2.49,$2.74,-9.91%,20,16,10,PRODUCE,FRUTAS,MELOCOTON
9/13/2024,5366,,PINA CON CORONA lb,$0.89,$0.90,-1.12%,19,6,4,PRODUCE,FRUTAS,PINA
9/17/2024,5125,,MANZANA GOLDEN lb,$1.89,$1.32,30.40%,19,17,11,PRODUCE,FRUTAS,MANZANAS
9/12/2024,3338302771,,MANZANA GALA 3 lb,$4.99,$2.54,49.01%,19,17,13,PRODUCE,FRUTAS,MANZANAS
9/13/2024,88828940107,,MANZANA GRANNY SMITH US 3 lb,$5.29,$3.77,28.78%,19,18,12,PRODUCE,FRUTAS,MANZANAS
9/11/2024,20536100000,,PAPAYA PICADA lb,$1.89,$1.10,41.80%,19,13,8,PRODUCE,FRUTAS,PAPAYA
9/11/2024,3338310409,MMM,MMM CHINAS MANDARINAS CHILE 3 lb,$7.99,$5.00,37.42%,18,18,13,PRODUCE,FRUTAS,MANDARINAS
9/16/2024,6602200339,OCEAN SPRAY,OCEAN SPRAY UVAS BLANCAS SIN SEMILLAS 2 lb,$7.99,$4.50,43.68%,18,18,15,PRODUCE,FRUTAS,UVAS
9/12/2024,6602200340,OCEAN SPRAY,OCEAN SPRAY UVAS ROJAS SIN SEMILLAS 2 lb,$7.89,$4.35,44.87%,18,18,11,PRODUCE,FRUTAS,UVAS
9/13/2024,85398700467,,LIMONES VERDES 2 lb,$3.69,$2.07,43.81%,18,18,11,PRODUCE,FRUTAS,LIMONES
9/13/2024,88828940077,JOY FULLY,JOY FULLY ORGANIC GALA APPLE 2 ud,$4.59,$2.80,38.96%,18,17,10,PRODUCE,FRUTAS,MANZANAS
9/14/2024,88828940090,,MANZANA GOLDEN US 3 lb,$5.29,$3.67,30.58%,18,18,14,PRODUCE,FRUTAS,MANZANAS
9/13/2024,5178,,PERA BOSCO lb,$5.59,$2.21,60.42%,18,12,9,PRODUCE,FRUTAS,PERAS
9/11/2024,5124,,MANZANA GALA lb,$2.09,$1.48,29.43%,18,16,9,PRODUCE,FRUTAS,MANZANAS
9/16/2024,5154,,NECTARINES lb,$2.29,$1.18,48.51%,18,13,10,PRODUCE,FRUTAS,NECTARINES
9/17/2024,20536100000,,PAPAYA PICADA lb,$1.89,$1.10,41.80%,18,13,11,PRODUCE,FRUTAS,PAPAYA
9/11/2024,20523300000,,UVAS ROJAS CHILE lb,$2.99,$2.02,32.50%,17,17,13,PRODUCE,FRUTAS,UVAS
9/16/2024,20536100000,,PAPAYA PICADA lb,$1.89,$1.10,41.80%,17,12,8,PRODUCE,FRUTAS,PAPAYA
9/14/2024,3338302771,,MANZANA GALA 3 lb,$4.99,$2.54,49.01%,17,17,11,PRODUCE,FRUTAS,MANZANAS
9/12/2024,3338314600,PREMIUM CITRUS,PREMIUM CITRUS MANDARINAS MARUECO 2 lb,$5.39,$3.67,31.97%,17,14,9,PRODUCE,FRUTAS,MANDARINAS
9/11/2024,6602200340,OCEAN SPRAY,OCEAN SPRAY UVAS ROJAS SIN SEMILLAS 2 lb,$7.89,$4.35,44.87%,17,17,10,PRODUCE,FRUTAS,UVAS
9/12/2024,60504946577,SUNKIST,SUNKIST TORONJA ROSADA US 3 lb,$5.99,$3.84,35.86%,17,17,13,PRODUCE,FRUTAS,TORONJAS
9/16/2024,86001047892,FAMILY BLOSSOMS,FAMILY BLOSSOMS CHINA NEBO 3 lb,$8.79,$5.32,39.46%,17,17,9,PRODUCE,FRUTAS,CHINAS
9/17/2024,5126,,MANZANA GRANNY SMITH lb,$1.89,$1.19,37.09%,17,13,9,PRODUCE,FRUTAS,MANZANAS
9/14/2024,5375,,DRAGON FRUIT lb,$8.99,$5.85,34.93%,16,14,8,PRODUCE,FRUTAS,DRAGON FRUIT
9/13/2024,3338302771,,MANZANA GALA 3 lb,$4.99,$2.54,49.01%,16,14,10,PRODUCE,FRUTAS,MANZANAS
9/13/2024,6602200340,OCEAN SPRAY,OCEAN SPRAY UVAS ROJAS SIN SEMILLAS 2 lb,$7.89,$4.35,44.87%,16,16,14,PRODUCE,FRUTAS,UVAS
9/12/2024,88828940107,,MANZANA GRANNY SMITH US 3 lb,$5.29,$3.77,28.78%,16,15,7,PRODUCE,FRUTAS,MANZANAS
9/16/2024,88828940107,,MANZANA GRANNY SMITH US 3 lb,$5.29,$3.77,28.78%,16,15,8,PRODUCE,FRUTAS,MANZANAS
9/13/2024,20513800000,,MELON EN MITADES PR lb,$0.99,$0.80,19.70%,16,4,2,PRODUCE,FRUTAS,MELON
9/13/2024,20504800000,,CHERRIES lb,$4.49,$2.63,41.52%,16,17,12,PRODUCE,FRUTAS,CEREZA
9/11/2024,5194,,PINA SIN CORONA lb,$1.29,$0.54,58.26%,15,5,3,PRODUCE,FRUTAS,PINA
9/12/2024,5125,,MANZANA GOLDEN lb,$1.89,$1.32,30.40%,15,12,9,PRODUCE,FRUTAS,MANZANAS
9/11/2024,5182,,PERA VERDE lb,$1.29,$0.75,41.56%,15,13,8,PRODUCE,FRUTAS,PERAS
9/17/2024,3338302771,,MANZANA GALA 3 lb,$4.99,$2.54,49.01%,15,17,10,PRODUCE,FRUTAS,MANZANAS
9/12/2024,85193400207,,UVAS ROJAS SIN SEMILLAS 2 lb,$7.89,$4.29,45.67%,15,15,14,PRODUCE,FRUTAS,UVAS
9/12/2024,85398700410,DROUYN CO,DROUYN CO LIMONES AMARILLOS 1.5 lb,$3.99,$2.20,44.75%,15,12,7,PRODUCE,FRUTAS,LIMONES
9/12/2024,85398700467,,LIMONES VERDES 2 lb,$3.69,$2.07,43.81%,15,13,9,PRODUCE,FRUTAS,LIMONES
9/15/2024,86001047892,FAMILY BLOSSOMS,FAMILY BLOSSOMS CHINA NEBO 3 lb,$8.79,$5.32,39.46%,15,15,8,PRODUCE,FRUTAS,CHINAS
9/17/2024,88828940077,JOY FULLY,JOY FULLY ORGANIC GALA APPLE 2 ud,$4.59,$2.80,38.96%,15,14,10,PRODUCE,FRUTAS,MANZANAS
9/12/2024,88828940090,,MANZANA GOLDEN US 3 lb,$5.29,$3.67,30.58%,15,15,12,PRODUCE,FRUTAS,MANZANAS
9/13/2024,88828940186,,MANZANA ROJA 3 lb,$5.09,$3.32,34.87%,15,14,11,PRODUCE,FRUTAS,MANZANAS
9/15/2024,88828940186,,MANZANA ROJA 3 lb,$5.09,$3.32,34.87%,15,15,11,PRODUCE,FRUTAS,MANZANAS
9/13/2024,5125,,MANZANA GOLDEN lb,$1.89,$1.32,30.40%,15,10,6,PRODUCE,FRUTAS,MANZANAS
9/15/2024,5231,,TORONJA ROSADA lb,$1.99,$1.25,37.19%,15,8,4,PRODUCE,FRUTAS,TORONJAS
9/12/2024,5194,,PINA SIN CORONA lb,$1.29,$0.54,58.26%,14,4,2,PRODUCE,FRUTAS,PINA
9/16/2024,3338302771,,MANZANA GALA 3 lb,$4.99,$2.54,49.01%,14,14,10,PRODUCE,FRUTAS,MANZANAS
9/14/2024,6602200339,OCEAN SPRAY,OCEAN SPRAY UVAS BLANCAS SIN SEMILLAS 2 lb,$7.99,$4.50,43.68%,14,14,10,PRODUCE,FRUTAS,UVAS
9/11/2024,9582921020,WELCHS,WELCHS UVAS ROJAS SIN SEMILLAS 2 lb,$7.89,$4.29,45.67%,14,13,8,PRODUCE,FRUTAS,UVAS
9/15/2024,60504946577,SUNKIST,SUNKIST TORONJA ROSADA US 3 lb,$5.99,$3.84,35.86%,14,12,8,PRODUCE,FRUTAS,TORONJAS
9/13/2024,76163520720,SUNBELLE,SUNBELLE VARI BERRIES 10 oz,$8.99,$6.38,29.09%,14,13,6,PRODUCE,FRUTAS,BLUEBERRIES
9/13/2024,88828940090,,MANZANA GOLDEN US 3 lb,$5.29,$3.67,30.58%,14,14,8,PRODUCE,FRUTAS,MANZANAS
9/14/2024,20536100000,,PAPAYA PICADA lb,$1.89,$1.10,41.80%,14,11,6,PRODUCE,FRUTAS,PAPAYA
9/14/2024,5178,,PERA BOSCO lb,$5.59,$2.21,60.42%,14,10,7,PRODUCE,FRUTAS,PERAS
9/12/2024,20536100000,,PAPAYA PICADA lb,$1.89,$1.10,41.80%,13,10,7,PRODUCE,FRUTAS,PAPAYA
9/14/2024,5154,,NECTARINES lb,$2.29,$1.18,48.51%,13,9,5,PRODUCE,FRUTAS,NECTARINES
9/15/2024,5178,,PERA BOSCO lb,$5.59,$2.21,60.42%,13,9,7,PRODUCE,FRUTAS,PERAS
9/16/2024,5375,,DRAGON FRUIT lb,$8.99,$5.85,34.93%,13,12,5,PRODUCE,FRUTAS,DRAGON FRUIT
9/14/2024,3338314600,PREMIUM CITRUS,PREMIUM CITRUS MANDARINAS MARUECO 2 lb,$5.39,$3.67,31.97%,13,13,6,PRODUCE,FRUTAS,MANDARINAS
9/17/2024,71575610020,,BLACKBERRIES 6 oz,$5.99,$3.17,47.13%,13,11,7,PRODUCE,FRUTAS,BLACKBERRIES
9/12/2024,76919740402,WISH FARMS,WISH FARMS STRAWBERRIES 16 oz,$6.99,$4.25,39.20%,13,12,7,PRODUCE,FRUTAS,STRAWBERRIES
9/13/2024,81588701038,ALPINE FRESH,ALPINE FRESH BLUEBERRIES 6 oz,$4.99,$2.25,54.91%,13,11,8,PRODUCE,FRUTAS,BLUEBERRIES
9/15/2024,81588701038,ALPINE FRESH,ALPINE FRESH BLUEBERRIES 6 oz,$4.99,$2.25,54.91%,13,13,7,PRODUCE,FRUTAS,BLUEBERRIES
9/12/2024,86001047892,FAMILY BLOSSOMS,FAMILY BLOSSOMS CHINA NEBO 3 lb,$8.79,$5.32,39.46%,13,10,5,PRODUCE,FRUTAS,CHINAS
9/16/2024,88828940068,,MANZANA GALA 3 lb,$4.99,$2.54,49.01%,13,13,8,PRODUCE,FRUTAS,MANZANAS
9/15/2024,88828940077,JOY FULLY,JOY FULLY ORGANIC GALA APPLE 2 ud,$4.59,$2.80,38.96%,13,13,10,PRODUCE,FRUTAS,MANZANAS
9/15/2024,88828940090,,MANZANA GOLDEN US 3 lb,$5.29,$3.67,30.58%,13,13,7,PRODUCE,FRUTAS,MANZANAS
9/16/2024,6602200340,OCEAN SPRAY,OCEAN SPRAY UVAS ROJAS SIN SEMILLAS 2 lb,$7.89,$4.35,44.87%,12,11,5,PRODUCE,FRUTAS,UVAS
9/11/2024,71575610020,,BLACKBERRIES 6 oz,$5.99,$3.17,47.13%,12,9,4,PRODUCE,FRUTAS,BLACKBERRIES
9/11/2024,76163520720,SUNBELLE,SUNBELLE VARI BERRIES 10 oz,$8.99,$6.38,29.09%,12,11,1,PRODUCE,FRUTAS,BLUEBERRIES
9/15/2024,76163520720,SUNBELLE,SUNBELLE VARI BERRIES 10 oz,$8.99,$6.38,29.09%,12,12,6,PRODUCE,FRUTAS,BLUEBERRIES
9/17/2024,76163520720,SUNBELLE,SUNBELLE VARI BERRIES 10 oz,$8.99,$6.38,29.09%,12,12,7,PRODUCE,FRUTAS,BLUEBERRIES
9/16/2024,76919740402,WISH FARMS,WISH FARMS STRAWBERRIES 16 oz,$6.99,$4.25,39.20%,12,12,8,PRODUCE,FRUTAS,STRAWBERRIES
9/16/2024,81588701038,ALPINE FRESH,ALPINE FRESH BLUEBERRIES 6 oz,$4.99,$2.25,54.91%,12,9,8,PRODUCE,FRUTAS,BLUEBERRIES
9/16/2024,85398700410,DROUYN CO,DROUYN CO LIMONES AMARILLOS 1.5 lb,$3.99,$2.20,44.75%,12,9,6,PRODUCE,FRUTAS,LIMONES
9/15/2024,85398700467,,LIMONES VERDES 2 lb,$3.69,$2.07,43.81%,12,12,6,PRODUCE,FRUTAS,LIMONES
9/12/2024,86001047890,FAMILY BLOSSOMS,FAMILY BLOSSOMS CHINAS MANDARINAS 3 lb,$7.99,$4.81,39.75%,12,11,7,PRODUCE,FRUTAS,MANDARINAS
9/13/2024,86001047892,FAMILY BLOSSOMS,FAMILY BLOSSOMS CHINA NEBO 3 lb,$8.79,$5.32,39.46%,12,12,8,PRODUCE,FRUTAS,CHINAS
